"","temp_ssp2_20","temp_ssp4_20","chl_ssp2_20","chl_ssp4_20","mld_ssp2_20","mld_ssp4_20","temp_ssp2_50","temp_ssp4_50","chl_ssp2_50","chl_ssp4_50","mld_ssp2_50","mld_ssp4_50","temp_ssp2_90","temp_ssp4_90","chl_ssp2_90","chl_ssp4_90","mld_ssp2_90","mld_ssp4_90","occurance_status","long","lat"
"2395",29.1801317712499,29.2037007866938,0.29754545887654,0.303955393165494,12.4941375180182,11.772838402692,29.9423016112325,30.0927332685191,0.298214286599297,0.301378510602688,12.635346265572,11.8372719154424,30.5940499189536,31.080387810087,0.296485410053853,0.296822959183524,12.8704426102507,12.2735156094618,"ABSENT",-96.325,15.475
"2396",27.5114736422149,27.5197858774546,0.148204055191035,0.146691143220658,16.0048403120226,15.6211888700941,28.1954825560718,28.3703708830192,0.148378520809901,0.148310862157104,16.0002102203371,15.9083468156351,28.7530587883541,29.146299677086,0.152423400335702,0.149031609456895,16.5737692738264,16.6362403328349,"ABSENT",-91.925,20.525
"2397",27.0199616446533,27.1272657345459,0.090281528599644,0.108398658537838,24.8515282574006,23.8765155573663,27.7720078932553,27.9298245788425,0.0925565112172967,0.0992711685434998,24.5731640277176,24.3282336856189,28.3489202535984,28.7835541080542,0.0951223216488027,0.09247517719539,25.5216233745729,26.0500029725101,"ABSENT",-96.775,22.725
"2398",26.6537698872005,26.7323790304018,0.128980359331015,0.145556819514819,29.5946508383027,29.6183057608074,27.3960741501166,27.5693553779159,0.138215291130175,0.170015926420739,30.2401018246925,29.9434306289316,27.9615071876821,28.4181563437503,0.143895857843946,0.162612606898152,31.2418719103896,31.4668372806393,"ABSENT",-94.225,24.975
"2399",28.6873391804417,28.6966520417419,0.059603729111098,0.0767134249014194,29.5739717119847,28.9570563543365,29.3424480006534,29.3821668122242,0.071807587106904,0.0911626547636425,30.1432943598683,28.7137483782711,29.9092882446884,30.181871221796,0.0704854983305123,0.096533895532572,30.2003183092465,30.2307421469948,"ABSENT",-82.625,16.775
"2400",26.952884394471,27.0308545664899,0.118490981475841,0.11572943077634,27.2625373418008,27.4945321755179,27.6898890214978,27.8776206222934,0.121195144026452,0.134008691225904,27.7180834646331,27.2801042024733,28.2534234406855,28.6920230441245,0.125341831668157,0.131492665893477,28.4654994521437,28.3642177985289,"ABSENT",-94.775,23.775
"2401",26.714149339459,26.8321715884733,0.120220338336163,0.12566431899537,28.3478425812335,27.5169267319398,27.4831771867916,27.6037905316594,0.126305843795114,0.141019447659783,28.119233394187,27.8093825940633,28.0421263089095,28.4598282547942,0.129829040537901,0.139408022786211,29.3632552129057,29.3955303586532,"ABSENT",-96.625,24.225
"2402",27.6440724971053,27.7706749803129,0.112399369647711,0.101428298805153,31.5041327976804,31.8431681312626,28.3200125121459,28.5500755735942,0.110078801851586,0.121229457681806,30.8724258562726,32.2849817527029,28.9103353138967,29.4133773873002,0.108422032804676,0.113278480680286,32.1534423578107,31.7121084357637,"ABSENT",-85.825,25.625
"2403",27.5515416150995,27.5996504229598,0.132786657827301,0.12444757051779,14.0630152708547,13.7645713291175,28.2644006318474,28.4836153617108,0.134745586207369,0.128044960538079,14.0038285645981,14.1800923248927,28.8654623494521,29.2977071344522,0.137759648311558,0.127990115109194,14.7698353837184,15.5086487485043,"ABSENT",-93.225,19.225
"2404",26.1734993751619,26.2483702417704,0.194552019794975,0.363562263345534,24.6797566283272,24.5916960217775,26.9451587291651,27.1481727194294,0.319352868011887,0.650503306076454,24.6846954105885,25.9256746578002,27.5699690708219,28.0821194393896,0.382669635801241,0.695479078559415,25.913918152723,25.9729307964367,"ABSENT",-88.675,27.775
"2405",26.2265337333134,26.3128378756508,0.195729835999341,0.222731827058218,30.6852871127043,30.6159090298934,26.9945637568461,27.149272380335,0.202869951940985,0.231380153022091,31.0850519355809,31.2011938489688,27.5783572921061,28.0425587302541,0.219975300308489,0.166176400615484,33.5029379779242,33.2835246731518,"ABSENT",-93.025,27.075
"2406",28.5903151387281,28.5940235538307,0.0626035500610306,0.0749506397645304,31.559428655504,31.2312468706384,29.2510378479816,29.30914262695,0.0702982103800634,0.074132928380534,32.0986989967478,31.4147895096996,29.8190992131327,30.1321133278779,0.0713377613592291,0.0810029380599204,32.6041776641145,32.750918338777,"ABSENT",-84.975,17.275
"2407",28.8719743771843,28.8813722364611,0.165767153740064,0.165783270188904,10.0422443834225,9.40378592984113,29.5364091257054,29.6056738146725,0.167397395989194,0.161627777768051,10.7988607398747,10.542847189021,30.1129144657759,30.4129541584903,0.169012836920471,0.160914444905724,11.7065348594895,11.9633240810902,"ABSENT",-88.475,16.375
"2408",26.7983218129059,26.8361491558226,0.127089167904497,0.127493331482275,26.0006064303652,25.8470423476496,27.5033191117013,27.6236660898962,0.133936760563854,0.157502757050445,25.1513128254999,25.8607225203728,28.0662218813392,28.461054681902,0.138015999065998,0.151740570735394,26.0539229070221,25.8331226412467,"ABSENT",-89.075,25.075
"2409",27.8483148446263,27.8910255607603,0.117223895204365,0.122922693927187,28.7369824825673,28.0931301378475,28.5133004034673,28.6430152130134,0.121639779263697,0.137172771485297,27.9107802391701,28.1523606927816,29.0744707017463,29.4252758139095,0.124116674919229,0.134461717062044,27.7781187650999,27.2770117870546,"ABSENT",-87.325,24.525
"2410",28.5163771980435,28.5187465049264,0.081589125866339,0.0879359763525478,32.0348906490723,31.8177495592876,29.1771010103027,29.2581829585034,0.0813145488352362,0.0824992768763259,32.6836167881105,32.640760541602,29.7560997602065,30.0726725809379,0.0818561555163529,0.082614119841023,32.9550303532795,33.4032418163632,"ABSENT",-86.325,19.975
"2411",28.2546658084328,28.2523644138626,0.0974891280714569,0.102645181869643,22.889282300174,22.2066484150974,28.9045235209378,28.9743853357417,0.0967545037118625,0.0963310827792481,23.6132347967496,23.0107530276712,29.4747272280145,29.7590765653729,0.0971101767188095,0.0963078650674533,23.6828438466889,23.6171862950514,"ABSENT",-87.375,19.875
"2412",28.7143975015625,28.7277415733044,0.153939859156533,0.178687877249533,19.0011062827267,18.5359086302229,29.3583112174746,29.4227873454587,0.164459507219885,0.185216966593912,19.2350616985205,18.5289112658967,29.9191199424348,30.2209732570373,0.16391842616676,0.18781054980804,19.4898920280207,19.2618334308022,"ABSENT",-83.675,15.675
"2413",24.9670748604418,25.1624355528064,0.274229791014518,0.358437844383617,23.2379022516079,23.7277772340682,25.7933638000406,25.9879748924796,0.28719033824984,0.356233839349764,23.0862546427051,24.5294745688868,26.3698057681346,26.8450683348389,0.312063409185575,0.290568444359615,24.8613662036844,24.7638019654427,"ABSENT",-94.175,28.225
"2414",27.1385077841998,27.2228000499819,0.0879075092999029,0.100403644465272,24.781909530643,23.8580130774107,27.8855150940859,28.041968008155,0.0915101495953923,0.0950164390490426,24.4840790003514,24.209010272353,28.4634768426038,28.8831821667663,0.0925107029089002,0.0869899759708013,25.5007543713677,25.93598689001,"ABSENT",-96.275,22.075
"2415",27.3585113451924,27.412265671671,0.0927457937755266,0.0867851829587217,18.3653245090201,18.1529099962557,28.0818697285325,28.2958422315368,0.0955541851591328,0.092076001362569,18.1669104702369,18.4423164611431,28.6668755896053,29.1228440567126,0.0957854642096487,0.0927142354342416,19.1665561358616,20.2052787163913,"ABSENT",-94.075,20.275
"2416",27.8769705886973,27.9186674502489,0.117259389415505,0.123971381373835,28.2814815095287,27.6338509778339,28.5408864317106,28.6711920835455,0.121454691420126,0.1373136303844,27.4851826557422,27.785176039066,29.1029015401433,29.4517284146161,0.123763928632531,0.135129600462855,27.3363732607305,26.8563367771461,"ABSENT",-87.325,24.425
"2417",29.4511327306374,29.4843664985807,0.341698479085628,0.350340949480405,11.1020064334057,10.6601603154657,30.2223991045484,30.4164791616239,0.343147259684509,0.345916608565631,11.0955576611419,10.7930046266971,30.8997700039099,31.4178190647242,0.340772737522421,0.340770220326549,11.4873406971892,11.5777273044677,"ABSENT",-93.775,15.875
"2418",26.7639701327244,26.7607456542952,0.261508442890163,0.264107201265903,17.7086312445963,17.523420478732,27.4399906963437,27.5792361392994,0.262079317577129,0.264485656581355,17.6520658892156,17.480333201831,27.9816854181287,28.3125285661163,0.263076707672016,0.263981305757945,17.2896458031488,17.5554193652815,"ABSENT",-89.725,21.875
"2419",27.483760721161,27.5196589993728,0.097821298850951,0.0962341180377682,18.3602218647703,18.5413016799032,28.1769748667902,28.3636541518817,0.0985371340810411,0.0987398108228796,18.2837244151713,18.684860062758,28.7463255287746,29.1619978314504,0.103128296604528,0.100974924495016,19.1261137362846,19.797630049614,"ABSENT",-92.575,20.425
"2420",27.1081787419455,27.1471758375781,0.0978993995031029,0.0988201135018108,28.3519779379289,28.7569144670768,27.8181345372106,27.9877695083569,0.0999711498345914,0.108627220080164,28.5479906089076,28.9726968892866,28.3648813055872,28.76546097683,0.102711373771666,0.109545851824121,28.9371786663627,29.3019981746043,"ABSENT",-92.225,23.025
"2421",26.1330760769932,26.2075523370224,0.201396950276776,0.372701679312727,24.3217536682926,24.1817881384694,26.9014339974554,27.1117816054631,0.326241359399406,0.660926114940852,24.2524879025866,25.5522565573626,27.5250772853448,28.0504811661715,0.390286171892696,0.705835130178032,25.4320254580094,25.7421770261379,"ABSENT",-88.425,27.875
"2422",25.8534162475239,25.9310348370429,0.192804462779931,0.225012520370619,23.0690250874613,21.9325435824212,26.6474651648158,26.8535325137981,0.277475259229295,0.327999830658203,22.7848237547851,23.4275945737079,27.2583965469382,27.7953741994028,0.261329816749724,0.380507653020471,23.2286294077797,23.2800694934077,"ABSENT",-90.375,28.025
"2423",27.0196637405936,27.1960568992963,0.121504987081994,0.105156416480329,25.4054154600143,26.2643162540219,27.7715416946956,28.0622637148427,0.116624219218992,0.117959024073958,24.7656744521959,26.9101483506734,28.4018428211434,29.0302671726747,0.110548336627821,0.114871870898552,26.1728675922049,26.9835148385596,"ABSENT",-84.425,25.825
"2424",28.4640737488556,28.4758596565532,0.0848717539765352,0.0896025343271217,33.6659171522834,33.36818914276,29.127582435647,29.231859545667,0.0847404435457607,0.0851987961562847,33.9555971916131,33.848225319119,29.7108790364872,30.063060387357,0.0852855216958722,0.0859175159831444,33.9113852033884,33.859142749253,"ABSENT",-85.825,20.875
"2425",27.6826589401874,27.7970504283791,0.111963333692333,0.102621477930469,32.1911105569992,32.2976736592589,28.340134446214,28.551024352371,0.112381331405236,0.126418861828056,31.5674702260119,32.5373124646034,28.9270096097298,29.3919694137744,0.1113121662784,0.117927637900003,32.5357425562396,31.9914445113146,"ABSENT",-85.825,25.475
"2426",27.0835261921254,27.1911516060832,0.103882782060575,0.120520402322816,22.340558319149,21.4868085054561,27.8416311756597,28.004859756555,0.106391847840622,0.108004030148848,21.9340915954303,21.9672452602931,28.4234402975392,28.8568127348592,0.108962433339882,0.10051905290111,22.9295436005572,23.7123354197522,"ABSENT",-96.975,22.075
"2427",28.5543291316416,28.5684250721965,0.0734159708894818,0.0751610219346315,32.8077203738144,33.0357988249069,29.2325941989441,29.3645694348802,0.0788682716202102,0.0743072283431772,33.8248819897237,34.1134846245362,29.8216957690003,30.2310847836234,0.0794821506171641,0.0815386272488674,34.7422293637626,34.6673056448956,"ABSENT",-84.225,19.125
"2428",23.1439279682615,23.3012151863248,1.74734615302704,1.80650259647768,7.19853283761297,6.68923031252079,23.9794603286209,24.2447195923077,1.77323638264271,1.88568838753758,7.37318524734217,6.77107479182326,24.6131989462314,25.1860061720941,1.80056989271527,1.88158972807299,7.7826105655698,7.43210161008088,"ABSENT",-88.625,30.275
"2429",28.6402218745711,28.65348826856,0.0786019313626775,0.0826244234440899,29.9349900908293,29.8513984360216,29.3049064723533,29.366834635406,0.0827430444941436,0.0889915331332258,30.8023577054549,30.8163189911464,29.8857532918645,30.1872559999172,0.0825083542642677,0.0923461272742739,31.3710794875418,32.2480184994844,"ABSENT",-81.375,17.725
"2430",27.3071193509152,27.3647689292677,0.0928397783816258,0.0867673601347601,20.7859862670966,20.6605297307029,28.0335284291131,28.2411576233202,0.0964419667352902,0.095489608038054,20.5331426328063,20.7567565204076,28.6073107834603,29.0751624324244,0.0954264477325348,0.0938884896164436,21.6580637563937,22.7201146546987,"ABSENT",-94.775,21.025
"2431",24.441746586213,24.6259461251794,0.244544852921349,0.317687151142565,16.630071747105,16.5193541699016,25.2918416859254,25.4923365919817,0.25925659841737,0.296975490790282,16.3160766906532,16.7617891414165,25.8825109712191,26.3587233580219,0.254389662707555,0.294094902282154,16.5063654752976,16.6699686915517,"ABSENT",-92.775,28.825
"2432",27.3099850041795,27.4579655451669,0.120215645295676,0.108229309844094,27.9999156584125,28.8073483810018,28.035597020806,28.3052892578968,0.113136831238872,0.12149390976836,27.6825648068863,29.7539302058017,28.6426102812796,29.2343369454684,0.110807915650579,0.113697088165627,29.7876739571616,29.4638889136,"ABSENT",-85.625,26.275
"2433",28.4662977593128,28.4929194244474,0.0781337398795895,0.0863101140233935,14.4830055663436,13.6788029061017,29.1165730481482,29.1384612045374,0.0802484547772298,0.0911381498829063,15.7807382833605,14.6368341241037,29.668818370464,29.9090328118945,0.0799429882706827,0.0900862106801833,16.4820598427672,16.032278527092,"ABSENT",-81.125,14.425
"2434",27.1160571871291,27.1482315184658,0.0986579424264333,0.103076264142482,27.6278859305424,27.4291382064733,27.8153921164348,27.957996070124,0.10063789881962,0.111968256436719,27.6356156555728,27.7658522406927,28.3568826474947,28.7204866211056,0.103104830868884,0.110054379241134,27.7066923944077,27.6877009425849,"ABSENT",-90.825,23.025
"2435",25.0017323541575,25.0386719308381,0.446688764605444,0.433726589715034,19.1961192517368,18.7844512425837,25.6615634071508,25.8735938027572,0.457762273343396,0.471233787473992,19.1641226887341,18.6848077279844,26.2691211374147,26.7657187997342,0.449488356364577,0.46786872116747,18.9258255999693,19.0660154917469,"ABSENT",-80.725,30.225
"2436",25.5464846585611,25.701313476741,0.276199429674241,0.345512621086879,27.978878835293,28.3177286171285,26.3538740360001,26.5312362031906,0.274104348785259,0.338207631985724,27.9173952576655,29.1461903074571,26.9355476896114,27.4098560309807,0.312229318435492,0.250370090394105,29.7120220450542,29.4116470402074,"ABSENT",-93.375,27.975
"2437",28.549581553766,28.5742277117909,0.0829341304109324,0.1103758118546,17.8169341373807,17.3980771419671,29.1971506975008,29.2517977776726,0.096254005675512,0.128848463813493,18.2584003498975,17.6007882162521,29.7582291940105,30.0410543482834,0.0920129985334857,0.125985811809604,18.2481307838592,18.2829267598218,"ABSENT",-82.475,15.825
"2438",28.454250079988,28.4784117931538,0.0645123709084985,0.0859377442495766,19.6088535734493,19.50091185098,29.0953930413502,29.1241394864642,0.0787101774372723,0.10311280900934,20.6420464260392,19.8275270845658,29.6480446304398,29.8807093991176,0.0748969474489669,0.106685011252135,20.7846950106999,20.984855600459,"ABSENT",-81.475,15.875
"2439",28.5387413994184,28.5462174869522,0.0747067661215991,0.0829786564013332,35.0035107424677,34.8016343809435,29.2039453328909,29.295061704452,0.0751918142865475,0.0764078359722359,35.7173117223837,35.5051926439318,29.7843035155582,30.130969373957,0.0756700044711018,0.0763001300102675,36.2798220736199,36.3267178494423,"ABSENT",-86.075,19.025
"2440",26.3349986028431,26.3979783438464,0.173818929166968,0.272345585707264,27.1134926570759,26.9377307373455,27.0975813076429,27.2796580058995,0.274411806218396,0.466969147663124,27.4658864209393,27.4304392217377,27.7136595501164,28.1688341642316,0.305016175525526,0.50699463238467,28.3389076459851,27.6710793948553,"ABSENT",-89.875,27.225
"2441",28.5062110854137,28.5180331173535,0.08125986481036,0.0826718099116164,34.7379326769383,34.9601471340592,29.1857253721927,29.3292958091159,0.083410562988575,0.0809568165471158,35.9537246724062,36.0595115771278,29.769483205377,30.2033517703755,0.0837111835999756,0.0830052691067234,36.6149427950317,36.4221211114547,"ABSENT",-84.675,19.725
"2442",25.86098444065,26.0185982580874,0.168523013053252,0.186842038789097,25.4744091580763,24.9131355868578,26.6319133858631,26.7901442604686,0.183198569002651,0.207583792709351,25.57736666648,25.3444931438312,27.2212340520996,27.6036021646927,0.188415635291366,0.212007555152144,26.9023063256771,26.6272360662388,"ABSENT",-96.275,25.925
"2443",25.2061924060111,25.3887583369787,0.224676866122503,0.256577574032278,24.1632430082736,24.3875410055964,26.0027773509181,26.1849366279242,0.25955867890867,0.273238236583567,24.5069244713276,24.8476177032287,26.5857592925394,27.0334881920067,0.262944768277203,0.270067494082111,26.5772437432048,25.8872823418541,"ABSENT",-96.425,27.375
"2444",27.7572731154435,27.8052192103094,0.116555392846073,0.11701333304005,33.2464971553616,32.6177964804224,28.3972912492909,28.5364513472787,0.122541584215448,0.137889141861037,32.3256831256073,32.1420131503066,28.9619727177229,29.3125705221054,0.125153853775485,0.13276124754384,32.2748203958676,31.0574813650061,"ABSENT",-86.575,24.725
"2445",28.687025418291,28.6980300494448,0.0997422672635894,0.0903794047217845,18.5752161362922,17.9088097375684,29.3397576329987,29.420573679943,0.103343783290587,0.0941937382575924,19.5479719637445,18.93698072146,29.9182135966863,30.2304874639843,0.107193473369387,0.0926372498070848,20.1040956113841,20.5979025803831,"ABSENT",-87.475,15.875
"2446",27.3820284539429,27.4185513983182,0.0891243870947038,0.0871923740970464,20.9212034558036,21.1187605428431,28.0964494649712,28.2973740907197,0.0907648391296833,0.0901323286739153,20.6839765877074,21.2690083443945,28.6512080437885,29.1178879918325,0.0929298505773762,0.0925473821432848,21.7549827169668,22.9912346079143,"ABSENT",-93.275,21.025
"2447",28.6291286227782,28.637843125362,0.0658818854017565,0.0742809070552198,31.3342456747683,30.8263464282059,29.2895593339261,29.35059718551,0.0759768258905832,0.0860316423026257,31.8877562608439,31.2226751238409,29.8615570404773,30.1673003392602,0.0756248697259198,0.0939231690704106,32.1913337603805,32.3930049747877,"ABSENT",-82.725,17.375
"2448",27.557576716705,27.6026336655894,0.116498916908345,0.108347505179819,14.8192125032109,14.784098686509,28.2585819454786,28.4732473590781,0.117994446324493,0.112657153099246,14.7512519902302,15.1663510195381,28.857115578625,29.2703441268128,0.123016371586235,0.112348292483266,15.4933521151699,16.5377027466228,"ABSENT",-92.925,19.425
"2449",27.3682233277408,27.3977533544405,0.0963408675196666,0.097406536746765,21.8520411263369,22.4265907336679,28.0690993743708,28.2493443382508,0.0971647389507393,0.0985783424029847,21.7065191723332,22.3212764534304,28.6158467756595,29.0458533079749,0.100587816847477,0.103050302694043,22.6767376660609,24.4759481115288,"ABSENT",-92.625,21.425
"2450",29.8385257064193,29.8633571288164,0.183248263579004,0.186868014825039,12.7581420264834,12.1546913916726,30.5717747603387,30.7330942391209,0.185387109772151,0.186665247994845,12.7869835047184,12.2696576189892,31.2178468371542,31.6774026143376,0.183216242057706,0.185533069968482,13.213387396959,12.5375783218245,"ABSENT",-98.175,15.375
"2451",28.4005058655365,28.4715488978726,0.103296668740191,0.10472210069141,32.4491687248197,32.7731877744562,29.1100198033237,29.3128812982103,0.104843252538781,0.108478365033685,33.1412304650232,33.074222296719,29.7254286436328,30.228282625079,0.107806157400284,0.111824155275869,33.7057394640671,33.5352026182246,"ABSENT",-81.125,21.225
"2452",27.2620275576757,27.2906859104103,0.100758583316135,0.102080598803627,24.0340592866539,24.409668301628,27.9711524193497,28.1479833197065,0.102404991166536,0.106173501598463,24.1780510947603,24.4318272741966,28.5114151432372,28.9195059601714,0.105240829548897,0.10944962738102,24.6949927677622,25.9540793418594,"ABSENT",-92.575,22.225
"2453",23.9824019804374,24.2251942579113,0.301732912395797,0.363442066166845,13.6649488844137,13.9997729192122,24.8132533393703,25.0245423781362,0.340867344686774,0.37713626575061,13.616535778321,14.7787437235896,25.3904097191688,25.8569622758394,0.349235395009848,0.349814636459369,14.7729472420595,15.2310409322299,"ABSENT",-95.725,28.225
"2454",27.8999290054147,27.9315977150708,0.179668761903898,0.186593480779696,6.9508406081043,6.72558229387505,28.5721533261161,28.7360035555891,0.183887969730148,0.195586954366097,7.22907486357781,6.75675322388923,29.1670214625514,29.6205952630486,0.18773793157444,0.19673213275372,7.50993177672441,7.31379563190806,"ABSENT",-82.925,22.075
"2455",27.5145927896022,27.5496296771821,0.0972780957078248,0.0901431399612555,17.0928418762009,17.1749575429506,28.207498381174,28.4033712863482,0.0982590390361122,0.0950816547709946,17.1008602929256,17.5482675711748,28.789459314646,29.1874646491618,0.104213645281842,0.0950368830342478,17.8005891010214,18.7429844117467,"ABSENT",-92.575,19.925
"2456",27.2689157910827,27.339156515552,0.0977974637521287,0.0893731198530951,20.0727303932023,19.5532162703737,27.9863791918572,28.1833418165505,0.102228467718692,0.096635896210518,19.7865853417246,19.9051449579464,28.5766885454082,29.0400509346246,0.0997817738674302,0.094135549684466,21.058894573334,21.7069289748883,"ABSENT",-95.625,20.575
"2457",28.9700259821088,29.0008408229327,0.304518718169656,0.312122356172174,12.6873650343897,12.053546040304,29.7502944920315,29.8946642862453,0.305239267290229,0.3096450297243,12.7192608916316,12.2094218843606,30.4087732559415,30.8954261736171,0.303863524065428,0.304316759421279,13.0428258196373,12.8825699248653,"ABSENT",-95.675,15.875
"2458",25.8408450113493,26.02877347763,0.191145562045493,0.230170484362284,31.2415608522615,32.0087085181088,26.6338367004299,26.8085939170371,0.222640097029003,0.250814137726492,32.201597423914,33.1087052882004,27.2249163537564,27.6603193631662,0.233978104200456,0.219510176385432,35.287614438945,34.4003783942436,"ABSENT",-95.575,27.375
"2459",23.5481816008812,23.7553808077148,0.72377864822014,0.683317475647648,7.06222084528403,6.72132270129127,24.3622862534409,24.6963819809478,0.723476921743812,0.679350796689917,6.81867943229153,7.2581409824469,25.00884404873,25.7058188671508,0.708227187061696,0.656204884740306,7.05973297374727,7.29866180541506,"ABSENT",-85.475,29.925
"2460",27.1826074638876,27.2465367253164,0.0912383200069366,0.0840517050979673,24.8788617937344,24.7534587340165,27.9161508438496,28.1012485393037,0.0950182376091124,0.0995900983429748,24.9050416249469,24.6377676172672,28.4835042088032,28.9156350195709,0.0942589786992838,0.0942986996630469,25.8995042605306,26.4365423238917,"ABSENT",-95.025,22.275
"2461",26.9190350226817,26.9790670007881,0.111432556572103,0.11156739115847,28.5990120011891,29.299992642216,27.6507588569117,27.8350435560481,0.116145502433453,0.13168541224607,29.2396756984498,28.9548985812843,28.2170094586285,28.6589870517848,0.12033223120292,0.13263786903307,29.9115254642545,29.630252922714,"ABSENT",-93.775,24.125
"2462",26.9865205211924,27.0354646644682,0.107082720320732,0.106753042463064,29.426362142135,29.8492020912245,27.7066574842911,27.8751858212906,0.110385380688486,0.122168553396582,29.814745634353,29.9361313273231,28.2654252270774,28.6728337559554,0.113494112065947,0.123124728222658,30.1830730804685,30.1853599381889,"ABSENT",-92.625,23.825
"2463",26.3738966828624,26.4258640243421,0.17996634839896,0.306042366846941,26.9669708296495,27.0195484017169,27.1285108918389,27.3053791227158,0.293299497837978,0.533207564141952,27.3034437260271,27.4629407200081,27.7447576667364,28.180772472377,0.337634039183354,0.57321299043868,28.3677269310949,27.7430862343889,"ABSENT",-89.675,27.175
"2464",28.5362281929013,28.5443211078935,0.0754058709721623,0.0816433544031672,35.2532381232621,35.2895305378134,29.205127429495,29.3150830769943,0.0768854969049351,0.0762618755329818,36.1327211080099,36.127995329604,29.7868977037436,30.1615929789177,0.0774143755583892,0.0779430118533998,36.7777549346228,36.9836829580071,"ABSENT",-85.225,19.275
"2465",24.3074974067361,24.5461035456732,0.261915019065358,0.373741647869836,17.988611879543,18.2329580850993,25.1624603333561,25.3797817824413,0.292492094543478,0.369551313038848,17.8690769288713,18.6081424811451,25.7359915371274,26.2000165757576,0.300766291915044,0.335374868599718,18.5077799134648,18.6517109975967,"ABSENT",-94.425,28.625
"2466",25.901430070169,26.0130079452357,0.225899983394688,0.383192629594551,23.7345516474142,23.2648198959708,26.6916569857256,26.9292321148387,0.341386063629005,0.66634769340523,23.8644276082388,25.299297162983,27.3098810590259,27.8632523939274,0.409312784701429,0.700202485233232,24.2597405361782,25.4029595838069,"ABSENT",-88.625,28.225
"2467",28.5589343717852,28.5715170272416,0.0755222126143688,0.0835516021458681,28.9732132239897,28.5910868211838,29.2191445093724,29.2663363951713,0.0813677900869121,0.0913831768457672,29.9895492827931,29.6051355324283,29.7954410168883,30.0742054223155,0.0807059739498131,0.0952082167388839,30.4139412968429,31.3493344633842,"ABSENT",-80.975,17.225
"2468",24.2210086126706,24.4008480481957,0.23469742583551,0.222414809102275,16.5090160195375,16.2467840875894,25.0273459795275,25.3564494637566,0.230479959882633,0.22780444289245,16.3425612884988,16.6279831271683,25.6921397183057,26.4157163429779,0.218322235244701,0.242052046395386,16.4240668117439,16.960784635782,"ABSENT",-83.775,28.625
"2469",27.4026283972917,27.4315370268211,0.100973795967347,0.10183763348692,21.5965082944947,22.0504798336177,28.1042129592418,28.2836887087236,0.101821094872215,0.10312237877286,21.5326352147394,21.9886853542335,28.6516015513819,29.0805310085473,0.10524365984051,0.107398867520102,22.4688081454932,23.9715812532715,"ABSENT",-92.525,21.275
"2470",28.660847964296,28.6681588739402,0.062768141454248,0.0697250272798228,31.1961135490987,30.7449936653225,29.3244098897004,29.3976849629721,0.074766810332284,0.080460618572646,31.6840914794772,31.41276515775,29.9030242219967,30.23230724239,0.0754971198137771,0.0927322004379279,32.197766514849,32.3733566806093,"ABSENT",-83.675,17.775
"2471",26.2853158193228,26.3545117232878,0.180145249037507,0.299544276352489,27.0253474829451,26.5592254884721,27.0516500416344,27.2420118374096,0.296272349104132,0.525625607845687,27.3592060108401,27.379668294658,27.6711020012864,28.1426418120801,0.33578408284068,0.576320835025135,28.05047891525,27.5499838324499,"ABSENT",-89.825,27.375
"2472",28.4344320627735,28.4514275592874,0.0978097355452352,0.102402180332739,32.394115978008,32.0475229089225,29.0921222697299,29.2001519658967,0.097878555930787,0.0991481389239012,32.5447135186664,32.5253076674695,29.6763388583168,30.010147828938,0.0987680203895757,0.1004719695712,32.2139870060249,32.3999404156829,"ABSENT",-85.875,21.475
"2473",29.1801897336761,29.2182223617016,0.300127781253315,0.308852788460867,11.2501429497341,10.7687203450592,29.9525547326239,30.1494018151118,0.301423327633844,0.304454002853787,11.3768553477691,10.943473890066,30.631936177054,31.1367962411749,0.299174883335393,0.298816643216801,11.75925587157,11.9006568166733,"ABSENT",-94.375,15.775
"2474",28.287232953395,28.3108161188915,0.108324013562023,0.113978792494008,30.9160295755302,30.6890243632484,28.9447095667406,29.0700389770539,0.108979677183604,0.112884885964595,30.8483522807871,31.19384312537,29.5287562889747,29.8789290781315,0.110785011486206,0.114313344561654,30.4174353180123,30.5909038992011,"ABSENT",-85.875,22.325
"2475",28.5486393772747,28.5731689966066,0.0738957334757258,0.0693660088803818,30.9154049516095,31.1279798752271,29.2328279000404,29.3708609167383,0.0813388302580092,0.0731745863865739,31.8354690841543,32.4241053323497,29.8279491726029,30.2440234616826,0.0815764102000145,0.0840522421624807,32.7737083284666,32.9251899461665,"ABSENT",-83.475,19.025
"2476",26.6918269470747,26.7337517810935,0.137803809710681,0.165031085187563,25.3524348999382,25.8477106445043,27.4045088589198,27.5564417047739,0.174599770956317,0.258222094930505,24.7018126722309,25.6909029332685,27.9917822590265,28.414535102005,0.187239438575138,0.257823673678955,26.3970062510543,25.9116947705325,"ABSENT",-88.925,26.225
"2477",27.0713265090101,27.111780326158,0.102569690539748,0.103980326676833,28.8521392610617,29.2237864694806,27.7830840195862,27.9432742939814,0.104854634548435,0.115204242831653,28.9886241986716,29.4916715138226,28.3314603347565,28.7259506104093,0.107622957990487,0.115333108116891,29.3587577384932,29.5970659642055,"ABSENT",-92.025,23.375
