gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2465355766	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/36323457	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.551048	-86.661057	30377.0						2019-07-29T14:20	29	7	2019	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	36323457		Rafael de la Parra	2019-12-03T18:42:13	CC_BY_NC_4_0	Rafael de la Parra	Rafael de la Parra			2024-07-09T16:19:26.132Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2465337599	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/36323035	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.425437	-86.779933	30377.0						2019-08-03T10:53	3	8	2019	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	36323035		Rafael de la Parra	2019-12-03T18:21:35	CC_BY_NC_4_0	Rafael de la Parra	Rafael de la Parra			2024-07-09T16:19:44.880Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2465290889	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/36323036	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.564978	-86.781173	30377.0						2019-08-03T11:03	3	8	2019	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	36323036		Rafael de la Parra	2019-12-03T18:21:35	CC_BY_NC_4_0	Rafael de la Parra	Rafael de la Parra			2024-07-09T16:19:51.190Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2465151147	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/36323493	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.525008	-86.45702	30377.0						2019-07-28T13:23	28	7	2019	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	36323493		Rafael de la Parra	2019-12-03T18:43:46	CC_BY_NC_4_0	Rafael de la Parra	Rafael de la Parra			2024-07-09T16:20:02.640Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2456575429	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/35634968	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		BZ		Belize	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	16.415815	-88.32089	30810.0						2018-05-07T06:44:48	7	5	2018	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	35634968		David Roche	2019-11-13T06:38:38	CC_BY_NC_4_0	David Roche	David Roche			2024-07-09T16:19:32.066Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2451752116	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/35417876	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		HN		Islas de la Bahía	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	16.042487	-86.810463	30841.0						2017-04-24T10:14	24	4	2017	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	35417876		Rafael de la Parra	2019-11-07T18:56:39	CC_BY_NC_4_0	Rafael de la Parra	Rafael de la Parra			2024-07-09T16:55:01.888Z	StillImage	COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED
2451680934	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/35152043	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.517442	-86.407757	30377.0						2019-06-20	20	6	2019	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	35152043		Erick Sosa R.	2019-11-01T01:45:47	CC_BY_NC_4_0	Erick Sosa R.	Erick Sosa R.			2024-07-09T16:53:35.218Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2445165333	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34763117	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.50297	-86.740138	30377.0						2017-07-31T10:27	31	7	2017	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	34763117		Rafael de la Parra	2019-10-23T01:15:05	CC_BY_NC_4_0	Rafael de la Parra	Rafael de la Parra			2024-07-09T16:19:35.012Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2445125102	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34763113	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.584823	-86.719467	30377.0						2017-07-31T10:25	31	7	2017	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	34763113		Rafael de la Parra	2019-10-23T01:15:05	CC_BY_NC_4_0	Rafael de la Parra	Rafael de la Parra			2024-07-09T16:54:22.197Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2445123936	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34609128	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.437895	-86.679793	30377.0						2019-07-31T11:29	31	7	2019	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	34609128		Rafael de la Parra	2019-10-19T22:30:32	CC_BY_NC_4_0	Rafael de la Parra	Rafael de la Parra			2024-07-09T16:54:33.137Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2445116273	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34763115	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.436045	-86.602338	30377.0						2017-07-31T10:26	31	7	2017	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	34763115		Rafael de la Parra	2019-10-23T01:15:05	CC_BY_NC_4_0	Rafael de la Parra	Rafael de la Parra			2024-07-09T16:19:12.382Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2445089334	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34763125	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.587639	-86.778327	30377.0						2017-07-31T10:45	31	7	2017	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	34763125		Rafael de la Parra	2019-10-23T01:15:09	CC_BY_NC_4_0	Rafael de la Parra	Rafael de la Parra			2024-07-09T16:54:10.028Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2445084692	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34840367	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.482061	-86.740551	30377.0						2016-08-11T09:17	11	8	2016	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	34840367		Victor Rodriguez-Ruano	2019-10-24T19:16:13	CC_BY_NC_4_0	Victor Rodriguez-Ruano	Victor Rodriguez-Ruano			2024-07-09T16:53:40.382Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2445079403	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34763127	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.570018	-86.604028	30377.0						2017-07-31T10:46	31	7	2017	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	34763127		Rafael de la Parra	2019-10-23T01:15:10	CC_BY_NC_4_0	Rafael de la Parra	Rafael de la Parra			2024-07-09T16:54:34.584Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2445078466	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34763128	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.524941	-86.619307	30377.0						2017-07-31T10:49	31	7	2017	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	34763128		Rafael de la Parra	2019-10-23T01:15:11	CC_BY_NC_4_0	Rafael de la Parra	Rafael de la Parra			2024-07-09T16:54:38.238Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2445073470	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34763129	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.409979	-86.6938	30377.0						2017-07-31T10:53	31	7	2017	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	34763129		Rafael de la Parra	2019-10-23T01:15:11	CC_BY_NC_4_0	Rafael de la Parra	Rafael de la Parra			2024-07-09T16:54:45.300Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2445027959	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34610675	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.400836	-86.750054	30377.0						2019-08-30T14:12	30	8	2019	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	34610675		Rafael de la Parra	2019-10-19T23:02:43	CC_BY_NC_4_0	Rafael de la Parra	Rafael de la Parra			2024-07-09T16:19:13.508Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2445018149	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34763123	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.552638	-86.723534	30377.0						2017-07-31T10:39	31	7	2017	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	34763123		Rafael de la Parra	2019-10-23T01:15:08	CC_BY_NC_4_0	Rafael de la Parra	Rafael de la Parra			2024-07-09T16:54:11.031Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2445003876	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34610674	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.455971	-86.747413	30377.0						2019-08-30T14:12	30	8	2019	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	34610674		Rafael de la Parra	2019-10-19T23:02:43	CC_BY_NC_4_0	Rafael de la Parra	Rafael de la Parra			2024-07-09T16:55:03.702Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2444997898	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34763120	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.455855	-86.781001	30377.0						2017-07-31T10:39	31	7	2017	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	34763120		Rafael de la Parra	2019-10-23T01:15:07	CC_BY_NC_4_0	Rafael de la Parra	Rafael de la Parra			2024-07-09T16:54:10.175Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2423177924	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/33153330	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.59257	-86.401482	30377.0						2019-09-14T09:09	14	9	2019	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	33153330		Richard Olin Wasson	2019-09-21T20:42:07	CC_BY_NC_4_0	Richard Olin Wasson	Richard Olin Wasson			2024-07-09T16:19:26.187Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2423148129	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/33020125	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.345839	-86.266947	30396.0						2019-09-14T08:56	14	9	2019	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	33020125		Richard Olin Wasson	2019-09-19T18:07:21	CC_BY_NC_4_0	Richard Olin Wasson	Richard Olin Wasson			2024-07-09T16:19:18.110Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2423146371	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/33019893	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.360636	-86.447772	30396.0						2019-09-14T08:56	14	9	2019	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	33019893		Richard Olin Wasson	2019-09-19T18:03:53	CC_BY_NC_4_0	Richard Olin Wasson	Richard Olin Wasson			2024-07-09T16:19:07.148Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2423097205	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/32821124	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		HN			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	17.84161	-85.622213	2931896.0						2018-01-25T00:13:34Z	25	1	2018	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	32821124		tabithaturner	2019-09-16T08:45:20	CC_BY_NC_4_0	tabithaturner	tabithaturner			2024-07-09T16:18:49.847Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2397702104	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/32082489	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.402666	-86.485957	30377.0						2019-09-03T09:32	3	9	2019	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	32082489		Valentin de Mazancourt	2019-09-04T00:29:24	CC_BY_NC_4_0	Valentin de Mazancourt	Valentin de Mazancourt			2024-07-09T16:54:08.132Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2397664800	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/31944243	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.738573	-87.117111	30357.0						2019-08-20	20	8	2019	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	31944243		Becky Hansis-O'Neill	2019-09-02T03:27:50	CC_BY_NC_4_0	Becky Hansis-O'Neill	Becky Hansis-O'Neill			2024-07-09T16:18:54.617Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2397640529	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/31822416	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.75785	-86.772663	30357.0						2019-08-28T11:54:20	28	8	2019	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	31822416		Alexis García	2019-08-31T00:40:27	CC_BY_NC_4_0	Alexis García	Alexis García			2024-07-09T16:53:55.332Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2397624493	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/31759373	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.590477	-86.286781	40242.0						2019-08-16T10:19	16	8	2019	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	31759373		Neil DeMaster	2019-08-29T23:47:33	CC_BY_NC_4_0	Neil DeMaster	Neil DeMaster			2024-07-09T16:54:37.752Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2397566864	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/31529849	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		US			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.056951	-96.747821	29891.0						2015-08-29T13:07:32	29	8	2015	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	31529849		Tripp Davenport	2019-08-26T04:31:12	CC_BY_NC_4_0	Tripp Davenport	Tripp Davenport			2024-07-09T16:18:33.957Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2350397747	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/30707494	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		HN		Islas de la Bahía	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	16.122853	-86.945374	30841.0						2019-08-04	4	8	2019	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	30707494		Addshore	2019-08-12T20:18:35	CC_BY_4_0	Addshore	Addshore			2024-07-09T16:18:40.318Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2350397183	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/30708147	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		HN		Islas de la Bahía	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	16.159944	-86.945875	30841.0						2019-08-05T10:13	5	8	2019	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	30708147		Addshore	2019-08-12T20:29:41	CC_BY_4_0	Addshore	Addshore			2024-07-09T16:53:49.305Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2336670331	89d78af0-ad71-4136-9812-fb1d415ec933	https://n2t.net/https://n2t.net/ark:/21547/ql2Atl_05	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX	Atlantic		PRESENT		9a23b798-ee7e-4593-9348-7016fdca9960	25.544011	-89.755081	500000.0										2417522	2417522	PRESERVED_SPECIMEN			https://n2t.net/https://n2t.net/ark:/21547/ql2Atl_05				CC0_1_0					2024-04-29T09:07:09.019Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID
2336668585	89d78af0-ad71-4136-9812-fb1d415ec933	https://n2t.net/https://n2t.net/ark:/21547/ql2Atl_17	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX	Atlantic		PRESENT		9a23b798-ee7e-4593-9348-7016fdca9960	25.544011	-89.755081	500000.0										2417522	2417522	PRESERVED_SPECIMEN			https://n2t.net/https://n2t.net/ark:/21547/ql2Atl_17				CC0_1_0					2024-04-29T09:07:09.016Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID
2336667679	89d78af0-ad71-4136-9812-fb1d415ec933	https://n2t.net/https://n2t.net/ark:/21547/ql2Atl_19	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX	Atlantic		PRESENT		9a23b798-ee7e-4593-9348-7016fdca9960	25.544011	-89.755081	500000.0										2417522	2417522	PRESERVED_SPECIMEN			https://n2t.net/https://n2t.net/ark:/21547/ql2Atl_19				CC0_1_0					2024-04-29T09:07:09.007Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID
2336667671	89d78af0-ad71-4136-9812-fb1d415ec933	https://n2t.net/https://n2t.net/ark:/21547/ql2Atl_12	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX	Atlantic		PRESENT		9a23b798-ee7e-4593-9348-7016fdca9960	25.544011	-89.755081	500000.0										2417522	2417522	PRESERVED_SPECIMEN			https://n2t.net/https://n2t.net/ark:/21547/ql2Atl_12				CC0_1_0					2024-04-29T09:07:09.020Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID
